Instruction Count, 0-0-0 Time
375, 0-0-0 0:00:13.230000
140, 0-0-0 0:00:13.440000
143, 0-0-0 0:00:13.620000
97, 0-0-0 0:00:13.790000
102, 0-0-0 0:00:13.840000
65, 0-0-0 0:00:13.980000
318, 0-0-0 0:00:14.040000
132, 0-0-0 0:00:14.100000
220, 0-0-0 0:00:14.310000
121, 0-0-0 0:00:14.650000
42, 0-0-0 0:00:14.840000
226, 0-0-0 0:00:14.890000
169, 0-0-0 0:00:15.880000
173, 0-0-0 0:00:16.090000
101, 0-0-0 0:00:16.100000
203, 0-0-0 0:00:16.410000
105, 0-0-0 0:00:16.510000
170, 0-0-0 0:00:16.610000
149, 0-0-0 0:00:16.670000
191, 0-0-0 0:00:17.450000
98, 0-0-0 0:00:18.260000
293, 0-0-0 0:00:18.340000
293, 0-0-0 0:00:18.390000
293, 0-0-0 0:00:19.260000
235, 0-0-0 0:00:19.800000
235, 0-0-0 0:00:19.920000
241, 0-0-0 0:00:19.950000
211, 0-0-0 0:00:20.420000
289, 0-0-0 0:00:20.800000
289, 0-0-0 0:00:21.020000
293, 0-0-0 0:00:21.160000
289, 0-0-0 0:00:21.370000
293, 0-0-0 0:00:21.570000
289, 0-0-0 0:00:21.600000
293, 0-0-0 0:00:21.690000
289, 0-0-0 0:00:21.740000
289, 0-0-0 0:00:22.050000
231, 0-0-0 0:00:22.320000
293, 0-0-0 0:00:22.350000
289, 0-0-0 0:00:22.410000
293, 0-0-0 0:00:22.420000
218, 0-0-0 0:00:22.530000
289, 0-0-0 0:00:22.570000
289, 0-0-0 0:00:22.650000
223, 0-0-0 0:00:22.660000
293, 0-0-0 0:00:22.670000
236, 0-0-0 0:00:22.690000
289, 0-0-0 0:00:22.720000
293, 0-0-0 0:00:22.720000
289, 0-0-0 0:00:22.760000
227, 0-0-0 0:00:22.780000
289, 0-0-0 0:00:22.790000
293, 0-0-0 0:00:22.830000
293, 0-0-0 0:00:22.830000
289, 0-0-0 0:00:22.850000
223, 0-0-0 0:00:22.860000
289, 0-0-0 0:00:22.860000
289, 0-0-0 0:00:22.910000
289, 0-0-0 0:00:22.930000
289, 0-0-0 0:00:22.930000
293, 0-0-0 0:00:22.960000
289, 0-0-0 0:00:22.970000
289, 0-0-0 0:00:22.980000
289, 0-0-0 0:00:23.010000
243, 0-0-0 0:00:23.050000
289, 0-0-0 0:00:23.070000
293, 0-0-0 0:00:23.080000
289, 0-0-0 0:00:23.120000
293, 0-0-0 0:00:23.120000
289, 0-0-0 0:00:23.130000
289, 0-0-0 0:00:23.140000
289, 0-0-0 0:00:23.150000
293, 0-0-0 0:00:23.160000
142, 0-0-0 0:00:23.170000
293, 0-0-0 0:00:23.180000
289, 0-0-0 0:00:23.190000
289, 0-0-0 0:00:23.200000
111, 0-0-0 0:00:23.230000
280, 0-0-0 0:00:23.260000
289, 0-0-0 0:00:23.260000
293, 0-0-0 0:00:23.280000
289, 0-0-0 0:00:23.290000
289, 0-0-0 0:00:23.350000
293, 0-0-0 0:00:23.360000
289, 0-0-0 0:00:23.390000
289, 0-0-0 0:00:23.390000
289, 0-0-0 0:00:23.440000
289, 0-0-0 0:00:23.460000
289, 0-0-0 0:00:23.460000
293, 0-0-0 0:00:23.460000
293, 0-0-0 0:00:23.480000
293, 0-0-0 0:00:23.480000
293, 0-0-0 0:00:23.480000
289, 0-0-0 0:00:23.520000
293, 0-0-0 0:00:23.550000
293, 0-0-0 0:00:23.560000
289, 0-0-0 0:00:23.590000
293, 0-0-0 0:00:23.590000
293, 0-0-0 0:00:23.620000
289, 0-0-0 0:00:23.640000
289, 0-0-0 0:00:23.650000
293, 0-0-0 0:00:23.700000
289, 0-0-0 0:00:23.730000
191, 0-0-0 0:00:23.780000
293, 0-0-0 0:00:23.780000
289, 0-0-0 0:00:23.800000
289, 0-0-0 0:00:23.810000
369, 0-0-0 0:00:23.830000
289, 0-0-0 0:00:23.880000
289, 0-0-0 0:00:23.900000
289, 0-0-0 0:00:23.940000
289, 0-0-0 0:00:23.980000
289, 0-0-0 0:00:23.990000
289, 0-0-0 0:00:24.010000
289, 0-0-0 0:00:24.130000
289, 0-0-0 0:00:24.140000
289, 0-0-0 0:00:24.150000
289, 0-0-0 0:00:24.160000
289, 0-0-0 0:00:24.170000
289, 0-0-0 0:00:24.180000
293, 0-0-0 0:00:24.220000
289, 0-0-0 0:00:24.230000
289, 0-0-0 0:00:24.240000
289, 0-0-0 0:00:24.310000
289, 0-0-0 0:00:24.330000
199, 0-0-0 0:00:24.340000
293, 0-0-0 0:00:24.340000
293, 0-0-0 0:00:24.440000
259, 0-0-0 0:00:24.470000
114, 0-0-0 0:00:24.510000
293, 0-0-0 0:00:24.520000
211, 0-0-0 0:00:24.640000
259, 0-0-0 0:00:24.710000
201, 0-0-0 0:00:24.720000
369, 0-0-0 0:00:24.780000
289, 0-0-0 0:00:24.790000
293, 0-0-0 0:00:24.830000
293, 0-0-0 0:00:24.840000
369, 0-0-0 0:00:24.840000
136, 0-0-0 0:00:25.110000
259, 0-0-0 0:00:25.170000
279, 0-0-0 0:00:25.240000
289, 0-0-0 0:00:25.260000
381, 0-0-0 0:00:25.600000
113, 0-0-0 0:00:25.750000
381, 0-0-0 0:00:26.040000
388, 0-0-0 0:00:26.070000
381, 0-0-0 0:00:26.170000
369, 0-0-0 0:00:26.270000
284, 0-0-0 0:00:26.350000
284, 0-0-0 0:00:26.390000
256, 0-0-0 0:00:26.460000
369, 0-0-0 0:00:26.620000
254, 0-0-0 0:00:26.680000
257, 0-0-0 0:00:26.800000
261, 0-0-0 0:00:26.840000
259, 0-0-0 0:00:27.070000
264, 0-0-0 0:00:27.070000
261, 0-0-0 0:00:27.080000
284, 0-0-0 0:00:27.150000
276, 0-0-0 0:00:27.200000
254, 0-0-0 0:00:27.310000
381, 0-0-0 0:00:27.330000
269, 0-0-0 0:00:27.390000
271, 0-0-0 0:00:27.430000
142, 0-0-0 0:00:27.500000
381, 0-0-0 0:00:27.520000
296, 0-0-0 0:00:27.560000
286, 0-0-0 0:00:27.580000
252, 0-0-0 0:00:27.610000
369, 0-0-0 0:00:27.630000
381, 0-0-0 0:00:27.630000
253, 0-0-0 0:00:27.670000
381, 0-0-0 0:00:27.790000
381, 0-0-0 0:00:27.850000
283, 0-0-0 0:00:27.890000
264, 0-0-0 0:00:27.940000
167, 0-0-0 0:00:27.980000
381, 0-0-0 0:00:27.980000
381, 0-0-0 0:00:28.010000
381, 0-0-0 0:00:28.060000
369, 0-0-0 0:00:28.070000
381, 0-0-0 0:00:28.120000
381, 0-0-0 0:00:28.130000
307, 0-0-0 0:00:28.170000
369, 0-0-0 0:00:28.170000
381, 0-0-0 0:00:28.210000
369, 0-0-0 0:00:28.250000
369, 0-0-0 0:00:28.260000
381, 0-0-0 0:00:28.270000
381, 0-0-0 0:00:28.310000
369, 0-0-0 0:00:28.320000
126, 0-0-0 0:00:28.340000
381, 0-0-0 0:00:28.340000
381, 0-0-0 0:00:28.520000
381, 0-0-0 0:00:28.520000
263, 0-0-0 0:00:28.530000
369, 0-0-0 0:00:28.530000
381, 0-0-0 0:00:28.530000
279, 0-0-0 0:00:28.630000
296, 0-0-0 0:00:28.630000
369, 0-0-0 0:00:28.660000
381, 0-0-0 0:00:28.660000
475, 0-0-0 0:00:28.680000
381, 0-0-0 0:00:28.700000
381, 0-0-0 0:00:28.770000
369, 0-0-0 0:00:28.780000
366, 0-0-0 0:00:28.790000
369, 0-0-0 0:00:28.790000
381, 0-0-0 0:00:28.830000
290, 0-0-0 0:00:28.880000
369, 0-0-0 0:00:28.990000
381, 0-0-0 0:00:28.990000
381, 0-0-0 0:00:29.010000
369, 0-0-0 0:00:29.050000
366, 0-0-0 0:00:29.070000
381, 0-0-0 0:00:29.110000
381, 0-0-0 0:00:29.110000
369, 0-0-0 0:00:29.140000
369, 0-0-0 0:00:29.170000
369, 0-0-0 0:00:29.190000
381, 0-0-0 0:00:29.190000
369, 0-0-0 0:00:29.210000
302, 0-0-0 0:00:29.240000
381, 0-0-0 0:00:29.240000
381, 0-0-0 0:00:29.270000
381, 0-0-0 0:00:29.280000
381, 0-0-0 0:00:29.410000
381, 0-0-0 0:00:29.440000
369, 0-0-0 0:00:29.450000
381, 0-0-0 0:00:29.450000
369, 0-0-0 0:00:29.490000
381, 0-0-0 0:00:29.510000
107, 0-0-0 0:00:29.540000
369, 0-0-0 0:00:29.560000
381, 0-0-0 0:00:29.560000
369, 0-0-0 0:00:29.580000
369, 0-0-0 0:00:29.600000
381, 0-0-0 0:00:29.600000
381, 0-0-0 0:00:29.620000
381, 0-0-0 0:00:29.690000
381, 0-0-0 0:00:29.700000
381, 0-0-0 0:00:29.710000
369, 0-0-0 0:00:29.720000
381, 0-0-0 0:00:29.740000
381, 0-0-0 0:00:29.750000
381, 0-0-0 0:00:29.750000
381, 0-0-0 0:00:29.750000
381, 0-0-0 0:00:29.780000
298, 0-0-0 0:00:29.830000
381, 0-0-0 0:00:29.840000
381, 0-0-0 0:00:29.890000
134, 0-0-0 0:00:29.910000
321, 0-0-0 0:00:29.910000
369, 0-0-0 0:00:29.910000
240, 0-0-0 0:00:29.980000
369, 0-0-0 0:00:29.980000
311, 0-0-0 0:00:30.010000
381, 0-0-0 0:00:30.080000
114, 0-0-0 0:00:30.210000
369, 0-0-0 0:00:30.230000
381, 0-0-0 0:00:30.240000
369, 0-0-0 0:00:30.250000
381, 0-0-0 0:00:30.260000
381, 0-0-0 0:00:30.270000
304, 0-0-0 0:00:30.300000
381, 0-0-0 0:00:30.310000
381, 0-0-0 0:00:30.330000
381, 0-0-0 0:00:30.350000
381, 0-0-0 0:00:30.380000
381, 0-0-0 0:00:30.380000
381, 0-0-0 0:00:30.400000
285, 0-0-0 0:00:30.430000
369, 0-0-0 0:00:30.500000
371, 0-0-0 0:00:30.590000
369, 0-0-0 0:00:30.600000
369, 0-0-0 0:00:30.670000
300, 0-0-0 0:00:30.680000
369, 0-0-0 0:00:30.800000
381, 0-0-0 0:00:31.090000
307, 0-0-0 0:00:31.140000
369, 0-0-0 0:00:31.190000
303, 0-0-0 0:00:31.460000
365, 0-0-0 0:00:31.470000
263, 0-0-0 0:00:31.500000
301, 0-0-0 0:00:31.520000
302, 0-0-0 0:00:31.690000
369, 0-0-0 0:00:31.700000
304, 0-0-0 0:00:32
309, 0-0-0 0:00:32.110000
321, 0-0-0 0:00:32.130000
300, 0-0-0 0:00:32.260000
302, 0-0-0 0:00:32.300000
303, 0-0-0 0:00:32.410000
515, 0-0-0 0:00:32.460000
306, 0-0-0 0:00:32.720000
339, 0-0-0 0:00:32.780000
321, 0-0-0 0:00:32.880000
307, 0-0-0 0:00:32.990000
339, 0-0-0 0:00:33.110000
332, 0-0-0 0:00:33.190000
302, 0-0-0 0:00:33.330000
821, 0-0-0 0:00:33.380000
120, 0-0-0 0:00:33.450000
330, 0-0-0 0:00:33.470000
422, 0-0-0 0:00:33.510000
337, 0-0-0 0:00:33.590000
332, 0-0-0 0:00:33.720000
406, 0-0-0 0:00:33.930000
335, 0-0-0 0:00:34.040000
330, 0-0-0 0:00:34.260000
279, 0-0-0 0:00:34.340000
330, 0-0-0 0:00:34.620000
362, 0-0-0 0:00:34.700000
543, 0-0-0 0:00:35.530000
369, 0-0-0 0:00:35.580000
407, 0-0-0 0:00:35.770000
368, 0-0-0 0:00:35.890000
164, 0-0-0 0:00:35.950000
373, 0-0-0 0:00:36.460000
398, 0-0-0 0:00:36.710000
444, 0-0-0 0:00:37.120000
126, 0-0-0 0:00:38.190000
562, 0-0-0 0:00:38.630000
658, 0-0-0 0:00:39.080000
404, 0-0-0 0:00:39.220000
580, 0-0-0 0:00:39.390000
360, 0-0-0 0:00:39.840000
577, 0-0-0 0:00:39.870000
405, 0-0-0 0:00:40.080000
462, 0-0-0 0:00:40.090000
582, 0-0-0 0:00:40.370000
532, 0-0-0 0:00:40.540000
234, 0-0-0 0:00:40.630000
579, 0-0-0 0:00:41.220000
574, 0-0-0 0:00:41.260000
563, 0-0-0 0:00:41.350000
695, 0-0-0 0:00:41.430000
645, 0-0-0 0:00:41.600000
439, 0-0-0 0:00:41.670000
553, 0-0-0 0:00:41.720000
448, 0-0-0 0:00:41.970000
376, 0-0-0 0:00:41.980000
680, 0-0-0 0:00:42.360000
455, 0-0-0 0:00:42.680000
628, 0-0-0 0:00:42.690000
680, 0-0-0 0:00:42.700000
767, 0-0-0 0:00:42.700000
421, 0-0-0 0:00:42.880000
225, 0-0-0 0:00:43.190000
538, 0-0-0 0:00:43.220000
149, 0-0-0 0:00:43.230000
437, 0-0-0 0:00:43.290000
484, 0-0-0 0:00:43.460000
560, 0-0-0 0:00:43.600000
428, 0-0-0 0:00:43.750000
431, 0-0-0 0:00:43.950000
466, 0-0-0 0:00:44.070000
706, 0-0-0 0:00:44.160000
767, 0-0-0 0:00:44.430000
435, 0-0-0 0:00:44.470000
347, 0-0-0 0:00:44.660000
429, 0-0-0 0:00:44.830000
433, 0-0-0 0:00:45.100000
424, 0-0-0 0:00:45.170000
439, 0-0-0 0:00:45.210000
712, 0-0-0 0:00:45.210000
468, 0-0-0 0:00:45.470000
428, 0-0-0 0:00:45.590000
509, 0-0-0 0:00:45.640000
521, 0-0-0 0:00:45.930000
295, 0-0-0 0:00:46.040000
808, 0-0-0 0:00:46.260000
484, 0-0-0 0:00:46.530000
510, 0-0-0 0:00:46.810000
501, 0-0-0 0:00:46.820000
753, 0-0-0 0:00:47.140000
441, 0-0-0 0:00:47.370000
647, 0-0-0 0:00:47.530000
792, 0-0-0 0:00:47.550000
529, 0-0-0 0:00:47.600000
496, 0-0-0 0:00:47.740000
553, 0-0-0 0:00:47.800000
835, 0-0-0 0:00:48.070000
453, 0-0-0 0:00:48.650000
446, 0-0-0 0:00:48.770000
716, 0-0-0 0:00:48.840000
555, 0-0-0 0:00:49.500000
775, 0-0-0 0:00:49.540000
199, 0-0-0 0:00:49.760000
445, 0-0-0 0:00:50.020000
712, 0-0-0 0:00:50.050000
565, 0-0-0 0:00:50.150000
201, 0-0-0 0:00:50.540000
204, 0-0-0 0:00:50.700000
694, 0-0-0 0:00:50.820000
558, 0-0-0 0:00:50.990000
200, 0-0-0 0:00:51.010000
451, 0-0-0 0:00:51.510000
170, 0-0-0 0:00:51.640000
648, 0-0-0 0:00:51.750000
201, 0-0-0 0:00:52.450000
563, 0-0-0 0:00:52.550000
465, 0-0-0 0:00:53.130000
707, 0-0-0 0:00:55.120000
990, 0-0-0 0:00:55.350000
432, 0-0-0 0:00:55.740000
717, 0-0-0 0:00:56.130000
286, 0-0-0 0:00:56.810000
314, 0-0-0 0:00:56.940000
428, 0-0-0 0:00:57.210000
514, 0-0-0 0:00:59.280000
634, 0-0-0 0:01:00.570000
870, 0-0-0 0:01:00.760000
1526, 0-0-0 0:01:01.860000
582, 0-0-0 0:01:02.330000
821, 0-0-0 0:01:02.830000
244, 0-0-0 0:01:03.810000
606, 0-0-0 0:01:03.830000
694, 0-0-0 0:01:05.120000
213, 0-0-0 0:01:07.740000
558, 0-0-0 0:01:11.380000
829, 0-0-0 0:01:11.820000
428, 0-0-0 0:01:13.440000
537, 0-0-0 0:01:13.980000
442, 0-0-0 0:01:16.470000
643, 0-0-0 0:01:18.040000
568, 0-0-0 0:01:18.100000
833, 0-0-0 0:01:18.690000
428, 0-0-0 0:01:18.870000
418, 0-0-0 0:01:19.030000
492, 0-0-0 0:01:19.220000
422, 0-0-0 0:01:19.430000
432, 0-0-0 0:01:19.560000
445, 0-0-0 0:01:20.140000
463, 0-0-0 0:01:20.320000
432, 0-0-0 0:01:20.840000
467, 0-0-0 0:01:20.860000
463, 0-0-0 0:01:20.940000
477, 0-0-0 0:01:20.960000
872, 0-0-0 0:01:21.020000
775, 0-0-0 0:01:21.910000
447, 0-0-0 0:01:22.040000
444, 0-0-0 0:01:22.520000
617, 0-0-0 0:01:24.630000
477, 0-0-0 0:01:25.890000
981, 0-0-0 0:01:26.440000
662, 0-0-0 0:01:27
1006, 0-0-0 0:01:28.540000
512, 0-0-0 0:01:32.270000
279, 0-0-0 0:01:32.990000
530, 0-0-0 0:01:35.300000
132, 0-0-0 0:01:36.100000
600, 0-0-0 0:01:36.350000
317, 0-0-0 0:01:38.160000
1030, 0-0-0 0:01:38.670000
1070, 0-0-0 0:01:39.720000
978, 0-0-0 0:01:41.070000
1170, 0-0-0 0:01:41.110000
1052, 0-0-0 0:01:42.310000
160, 0-0-0 0:01:43.350000
192, 0-0-0 0:01:43.810000
634, 0-0-0 0:01:45.380000
1019, 0-0-0 0:01:45.590000
1121, 0-0-0 0:01:46.900000
466, 0-0-0 0:01:48.190000
128, 0-0-0 0:01:49.820000
200, 0-0-0 0:01:50.500000
974, 0-0-0 0:01:50.800000
589, 0-0-0 0:01:51.300000
997, 0-0-0 0:01:53.730000
309, 0-0-0 0:01:54.170000
263, 0-0-0 0:01:56.970000
169, 0-0-0 0:01:57.800000
1138, 0-0-0 0:02:00.320000
1447, 0-0-0 0:02:00.740000
691, 0-0-0 0:02:00.990000
287, 0-0-0 0:02:01.510000
1273, 0-0-0 0:02:02.920000
323, 0-0-0 0:02:05.520000
402, 0-0-0 0:02:07.640000
203, 0-0-0 0:02:19.930000
870, 0-0-0 0:02:24.980000
989, 0-0-0 0:02:30.790000
258, 0-0-0 0:02:30.800000
1107, 0-0-0 0:02:33.010000
1356, 0-0-0 0:02:45.150000
291, 0-0-0 0:02:48.360000
189, 0-0-0 0:03:06.430000
289, 0-0-0 0:03:07.890000
289, 0-0-0 0:03:15.380000
831, 0-0-0 0:03:35.490000
1071, 0-0-0 0:03:47.680000
538, 0-0-0 0:03:56.720000
1007, 0-0-0 0:03:59.600000
773, 0-0-0 0:04:12.690000
854, 0-0-0 0:04:19.680000
637, 0-0-0 0:04:21.920000
419, 0-0-0 0:04:25.670000
155, 0-0-0 0:04:31.800000
244, 0-0-0 0:04:40.440000
248, 0-0-0 0:04:43.360000
458, 0-0-0 0:04:47.350000
1046, 0-0-0 0:04:50.940000
757, 0-0-0 0:04:59.690000
209, 0-0-0 0:05:02
581, 0-0-0 0:05:20.330000
263, 0-0-0 0:05:22.860000
1023, 0-0-0 0:05:26.870000
838, 0-0-0 0:05:30.960000
222, 0-0-0 0:06:25.640000
264, 0-0-0 0:06:26.040000
1170, 0-0-0 0:06:44.670000
559, 0-0-0 0:07:05.510000
192, 0-0-0 0:08:34.950000
1128, 0-0-0 0:08:39.230000
1230, 0-0-0 0:08:45.860000
218, 0-0-0 0:08:49.960000
430, 0-0-0 0:08:52.030000
1898, 0-0-0 0:09:23.100000
1963, 0-0-0 0:09:24.530000
1056, 0-0-0 0:10:18.580000
495, 0-0-0 0:11:38.320000
1065, 0-0-0 0:12:34.700000
2102, 0-0-0 0:13:46.410000
2102, 0-0-0 0:13:55.730000
2102, 0-0-0 0:13:59.870000
2102, 0-0-0 0:14:08.280000
2166, 0-0-0 0:15:09.930000
3295, 0-0-0 0:15:13.890000
3295, 0-0-0 0:15:27.430000
1414, 0-0-0 0:15:28.870000
3295, 0-0-0 0:15:29.050000
3295, 0-0-0 0:15:29.480000
3295, 0-0-0 0:15:30.610000
3295, 0-0-0 0:15:36.280000
3295, 0-0-0 0:15:37.380000
3295, 0-0-0 0:15:40.770000
3295, 0-0-0 0:15:42.630000
3295, 0-0-0 0:15:43.480000
3295, 0-0-0 0:15:45.720000
3295, 0-0-0 0:15:53.520000
3548, 0-0-0 0:15:55.290000
3548, 0-0-0 0:15:59.770000
3295, 0-0-0 0:16:00.190000
2148, 0-0-0 0:16:00.280000
3295, 0-0-0 0:16:01.260000
3295, 0-0-0 0:16:03.760000
3295, 0-0-0 0:16:08.480000
639, 0-0-0 0:16:09.920000
2148, 0-0-0 0:16:10.450000
3713, 0-0-0 0:16:34.210000
1325, 0-0-0 0:16:39.130000
644, 0-0-0 0:19:00.670000
226, 0-0-0 0:19:00.770000
1148, 0-0-0 0:20:07.450000
1027, 0-0-0 0:27:26.720000
3925, 0-0-0 0:49:10.340000
1275, 0-0-0 0:49:14.300000
1584, 0-0-0 1:58:33
